datetime,hour,day_of_week,month,is_weekend,is_holiday,temperature,ev_availability,consumption,pv_production,price,price_category,price_lag_1h,price_lag_24h,consumption_lag_1h,consumption_lag_24h
2025-01-02 02:00:00,2,3,1,0,0,-1.4594665186702869,1,2.0627084385088597,0.0,0.12491759883281055,Low,0.10613849464611211,0.12089584671950808,1.7490702779934741,1.6687091678402717
2025-01-02 03:00:00,3,3,1,0,0,-0.9802650754362148,1,1.8315732575511463,0.0,0.10281965329085209,Low,0.12491759883281055,0.07181285037642124,2.0627084385088597,1.9143606537181665
2025-01-02 04:00:00,4,3,1,0,0,0.4043561003787449,1,1.9624664181978397,0.0,0.07270379556616613,Low,0.10281965329085209,0.062983969909537,1.8315732575511463,1.8220382161732727
2025-01-02 05:00:00,5,3,1,0,0,-0.11662605734055775,1,2.213464336621358,0.0,0.1410958603520937,Medium,0.07270379556616613,0.09589817007964375,1.9624664181978397,2.081388554315909
2025-01-02 06:00:00,6,3,1,0,0,1.7690179057640085,1,2.280652229893304,0.0,0.1308230801080206,Low,0.1410958603520937,0.1650187450818325,2.213464336621358,1.7927568355975845
2025-01-02 07:00:00,7,3,1,0,0,4.026226368618953,1,2.270035010175092,0.40440333463486416,0.12563966939001728,Low,0.1308230801080206,0.1626833892294906,2.280652229893304,2.3306023712072994
2025-01-02 08:00:00,8,3,1,0,0,4.774971064089936,0,1.2323020052368032,0.8664160708493873,0.1354902469064991,Medium,0.12563966939001728,0.15134356835804663,2.270035010175092,1.4748085883181856
2025-01-02 09:00:00,9,3,1,0,0,7.9634302634017,0,0.800419006911594,1.1966628017763532,0.13770435107435006,Medium,0.1354902469064991,0.16228370690304234,1.2323020052368032,1.2237976684425464
2025-01-02 10:00:00,10,3,1,0,0,6.867207728307846,0,0.8125122176118478,1.522168152480703,0.15551257632439972,Medium,0.13770435107435006,0.16644724625986457,0.800419006911594,1.1461175606512202
2025-01-02 11:00:00,11,3,1,0,0,8.132218778914963,0,0.6602043175245311,1.463685877346306,0.20219884554978482,High,0.15551257632439972,0.15136477537194837,0.8125122176118478,0.4189172579860431
2025-01-02 12:00:00,12,3,1,0,0,9.878168400344121,0,0.37677625274898446,2.788060234897729,0.132099597104742,Low,0.20219884554978482,0.16243334125396072,0.6602043175245311,0.8802570860318233
2025-01-02 13:00:00,13,3,1,0,0,14.32516022740387,0,0.43769229654298286,2.2604827815091166,0.1718857536064607,High,0.132099597104742,0.16419983778083933,0.37677625274898446,0.7440086219503823
2025-01-02 14:00:00,14,3,1,0,0,8.430714063219659,0,0.44497630917428377,1.7967645597784212,0.18902111710217387,High,0.1718857536064607,0.14930222666308815,0.43769229654298286,0.5365444239954892
2025-01-02 15:00:00,15,3,1,0,0,13.682795839673302,0,0.5105771153831032,1.4952963000983974,0.1415247198374189,Medium,0.18902111710217387,0.5750650707670086,0.44497630917428377,0.658376420311944
2025-01-02 16:00:00,16,3,1,0,0,6.968898566970519,0,0.9110490776807207,1.0975133202891518,0.14800711779958411,Medium,0.1415247198374189,0.12603060294614754,0.5105771153831032,0.8650582579332504
2025-01-02 17:00:00,17,3,1,0,0,8.999392654331015,0,1.0914411025361768,0.41691225319492753,0.8200978051720103,High,0.14800711779958411,0.28300875852067814,0.9110490776807207,1.0989153461920917
2025-01-02 18:00:00,18,3,1,0,0,6.827145297581008,1,2.142250278085771,2.341522374412789e-16,0.24087136092772923,High,0.8200978051720103,0.2709022930646479,1.0914411025361768,2.395622859191953
2025-01-02 19:00:00,19,3,1,0,0,4.669471236406158,1,2.710712546360847,0.0,0.21367542453551341,High,0.24087136092772923,0.293185634559384,2.142250278085771,2.4444523542511187
2025-01-02 20:00:00,20,3,1,0,0,6.404102647657381,1,2.313509400569435,0.0,0.2770452212091225,High,0.21367542453551341,0.2196168734325066,2.710712546360847,2.13405430559061
2025-01-02 21:00:00,21,3,1,0,0,4.91161592584681,1,2.2240164340249473,0.0,0.25316263022008234,High,0.2770452212091225,0.24297441173288994,2.313509400569435,2.434038297591769
2025-01-02 22:00:00,22,3,1,0,0,1.543421616290391,1,2.0045866916112773,0.0,0.13871386131670924,Medium,0.25316263022008234,0.1596451869743585,2.2240164340249473,2.0724410679775733
2025-01-02 23:00:00,23,3,1,0,0,-2.7172040300654596,1,2.103485134252156,0.0,0.14912681744365058,Medium,0.13871386131670924,0.15516302220180106,2.0045866916112773,1.9584003815478765
2025-01-03 00:00:00,0,4,1,0,0,-0.15690835105722256,1,1.695333007503397,0.0,0.09368401151497754,Low,0.14912681744365058,0.09136034552214528,2.103485134252156,1.1595388671466809
2025-01-03 01:00:00,1,4,1,0,0,0.4620926875882942,1,1.681622193840078,0.0,0.11184947406027149,Low,0.09368401151497754,0.10613849464611211,1.695333007503397,1.7490702779934741
2025-01-03 02:00:00,2,4,1,0,0,0.016940819509355814,1,1.6877736164290724,0.0,0.08201661813797138,Low,0.11184947406027149,0.12491759883281055,1.681622193840078,2.0627084385088597
2025-01-03 03:00:00,3,4,1,0,0,1.6955550292579666,1,1.5257403337027986,0.0,0.09244959798698703,Low,0.08201661813797138,0.10281965329085209,1.6877736164290724,1.8315732575511463
2025-01-03 04:00:00,4,4,1,0,0,4.550271837057794,1,1.7277179864749237,0.0,0.1028893918078655,Low,0.09244959798698703,0.07270379556616613,1.5257403337027986,1.9624664181978397
2025-01-03 05:00:00,5,4,1,0,0,2.3055293656888804,1,2.2221857994737864,0.0,0.060648708460534086,Low,0.1028893918078655,0.1410958603520937,1.7277179864749237,2.213464336621358
2025-01-03 06:00:00,6,4,1,0,0,3.648850332635253,1,2.0329295823882787,0.0,0.14508181377796733,Medium,0.060648708460534086,0.1308230801080206,2.2221857994737864,2.280652229893304
2025-01-03 07:00:00,7,4,1,0,0,4.015581834365698,1,2.2190641243420988,0.6242343897565259,0.13624972687760464,Medium,0.14508181377796733,0.12563966939001728,2.0329295823882787,2.270035010175092
2025-01-03 08:00:00,8,4,1,0,0,7.358185161904489,0,1.12612724908392,1.116071367165775,0.16216896902213235,Medium,0.13624972687760464,0.1354902469064991,2.2190641243420988,1.2323020052368032
2025-01-03 09:00:00,9,4,1,0,0,7.370208844553266,0,1.1732381455729457,1.667312079990584,0.15494025117982058,Medium,0.16216896902213235,0.13770435107435006,1.12612724908392,0.800419006911594
2025-01-03 10:00:00,10,4,1,0,0,9.011524951048651,0,0.6231921201073598,1.4439113359767928,0.1753686414500329,High,0.15494025117982058,0.15551257632439972,1.1732381455729457,0.8125122176118478
2025-01-03 11:00:00,11,4,1,0,0,12.166761161093067,0,0.623960466069486,2.0750339120253076,0.10970112286359546,Low,0.1753686414500329,0.20219884554978482,0.6231921201073598,0.6602043175245311
2025-01-03 12:00:00,12,4,1,0,0,9.797409218480896,0,0.4356875347710615,1.9207012064043394,0.1376617298329088,Medium,0.10970112286359546,0.132099597104742,0.623960466069486,0.37677625274898446
2025-01-03 13:00:00,13,4,1,0,0,9.301018204229866,0,0.9853097344622364,1.573531065097071,0.15391097446784474,Medium,0.1376617298329088,0.1718857536064607,0.4356875347710615,0.43769229654298286
2025-01-03 14:00:00,14,4,1,0,0,10.90589229312384,0,0.5925799864055652,1.5479977526960425,0.1758398646893715,High,0.15391097446784474,0.18902111710217387,0.9853097344622364,0.44497630917428377
2025-01-03 15:00:00,15,4,1,0,0,12.11542736280387,0,0.432058856815209,1.6996491290945897,0.1278735700689165,Low,0.1758398646893715,0.1415247198374189,0.5925799864055652,0.5105771153831032
2025-01-03 16:00:00,16,4,1,0,0,10.34629413009436,0,1.054917947851441,0.8975148019885876,0.13392874034832136,Medium,0.1278735700689165,0.14800711779958411,0.432058856815209,0.9110490776807207
2025-01-03 17:00:00,17,4,1,0,0,10.670124660695562,0,1.0058284780901638,0.45852278895596693,0.27629244007219894,High,0.13392874034832136,0.8200978051720103,1.054917947851441,1.0914411025361768
2025-01-03 18:00:00,18,4,1,0,0,6.175363942486634,1,2.751589129851348,2.852503227961342e-16,0.29608169179869703,High,0.27629244007219894,0.24087136092772923,1.0058284780901638,2.142250278085771
2025-01-03 19:00:00,19,4,1,0,0,4.571240371823633,1,3.05147543090699,0.0,0.28411875924382973,High,0.29608169179869703,0.21367542453551341,2.751589129851348,2.710712546360847
2025-01-03 20:00:00,20,4,1,0,0,3.9232383664258217,1,2.5902643106562366,0.0,0.2843153997933413,High,0.28411875924382973,0.2770452212091225,3.05147543090699,2.313509400569435
2025-01-03 21:00:00,21,4,1,0,0,1.1844537685827294,1,2.6439375632115607,0.0,0.25862235924964533,High,0.2843153997933413,0.25316263022008234,2.5902643106562366,2.2240164340249473
2025-01-03 22:00:00,22,4,1,0,0,2.7339127543868478,1,1.9210208930519501,0.0,0.1526480926161737,Medium,0.25862235924964533,0.13871386131670924,2.6439375632115607,2.0045866916112773
2025-01-03 23:00:00,23,4,1,0,0,0.6177289194874357,1,1.6948588542681617,0.0,0.1880351545464891,High,0.1526480926161737,0.14912681744365058,1.9210208930519501,2.103485134252156
2025-01-04 00:00:00,0,5,1,1,0,3.1539602198461116,1,1.613558926733246,0.0,0.09348071995336014,Low,0.1880351545464891,0.09368401151497754,1.6948588542681617,1.695333007503397
2025-01-04 01:00:00,1,5,1,1,0,-2.388413324360733,1,2.069020507426045,0.0,0.07979314419981114,Low,0.09348071995336014,0.11184947406027149,1.613558926733246,1.681622193840078
2025-01-04 02:00:00,2,5,1,1,0,3.133509884752752,1,1.4786140437655007,0.0,0.10566765704361554,Low,0.07979314419981114,0.08201661813797138,2.069020507426045,1.6877736164290724
2025-01-04 03:00:00,3,5,1,1,0,-1.7683652704408916,1,1.8508036214204873,0.0,0.09278638704199715,Low,0.10566765704361554,0.09244959798698703,1.4786140437655007,1.5257403337027986
2025-01-04 04:00:00,4,5,1,1,0,-1.7829241897393437,1,2.2896711552113107,0.0,0.08463205582687418,Low,0.09278638704199715,0.1028893918078655,1.8508036214204873,1.7277179864749237
2025-01-04 05:00:00,5,5,1,1,0,-0.1611720297553343,1,2.3464500163930895,0.0,0.11701258028605695,Low,0.08463205582687418,0.060648708460534086,2.2896711552113107,2.2221857994737864
2025-01-04 06:00:00,6,5,1,1,0,6.426224702951057,1,1.96997857408788,0.0,0.1449983341253946,Medium,0.11701258028605695,0.14508181377796733,2.3464500163930895,2.0329295823882787
2025-01-04 07:00:00,7,5,1,1,0,3.6493990312209386,1,2.3114537328565867,0.44190620791329627,0.1536908936896531,Medium,0.1449983341253946,0.13624972687760464,1.96997857408788,2.2190641243420988
2025-01-04 08:00:00,8,5,1,1,0,6.082535554787154,1,1.8868139652619975,1.4313781348278523,0.1608230809733544,Medium,0.1536908936896531,0.16216896902213235,2.3114537328565867,1.12612724908392
2025-01-04 09:00:00,9,5,1,1,0,5.949976281536111,1,1.9038828123913725,1.6899911543393042,0.1146969398954032,Low,0.1608230809733544,0.15494025117982058,1.8868139652619975,1.1732381455729457
2025-01-04 10:00:00,10,5,1,1,0,7.343507265119135,1,1.3627575046382328,1.8935873548692497,0.17478733699747562,High,0.1146969398954032,0.1753686414500329,1.9038828123913725,0.6231921201073598
2025-01-04 11:00:00,11,5,1,1,0,7.547438330943698,1,1.3686287417697014,2.806779915990116,0.6276814230178877,High,0.17478733699747562,0.10970112286359546,1.3627575046382328,0.623960466069486
2025-01-04 12:00:00,12,5,1,1,0,9.455279468112273,1,0.7872182710762022,1.645952773196851,0.17561332513344158,High,0.6276814230178877,0.1376617298329088,1.3686287417697014,0.4356875347710615
2025-01-04 13:00:00,13,5,1,1,0,10.84249344668832,1,0.6100767146122261,2.5929210562405327,0.07814506337986259,Low,0.17561332513344158,0.15391097446784474,0.7872182710762022,0.9853097344622364
2025-01-04 14:00:00,14,5,1,1,0,13.38027555112534,1,0.6062230411908718,1.7727524934327996,0.15450876721531218,Medium,0.07814506337986259,0.1758398646893715,0.6100767146122261,0.5925799864055652
2025-01-04 15:00:00,15,5,1,1,0,6.104355913205867,1,1.129647586537769,1.7982323844487682,0.11283147283776754,Low,0.15450876721531218,0.1278735700689165,0.6062230411908718,0.432058856815209
2025-01-04 16:00:00,16,5,1,1,0,12.575432169186746,1,1.0119183799561682,1.4480440707357587,0.17387424367064233,High,0.11283147283776754,0.13392874034832136,1.129647586537769,1.054917947851441
2025-01-04 17:00:00,17,5,1,1,0,9.615119291465234,1,1.6413252456642349,0.589219575346262,0.27394664934324847,High,0.17387424367064233,0.27629244007219894,1.0119183799561682,1.0058284780901638
2025-01-04 18:00:00,18,5,1,1,0,6.788138966173495,1,2.332729896087979,1.878557042693746e-16,0.25745218500762923,High,0.27394664934324847,0.29608169179869703,1.6413252456642349,2.751589129851348
2025-01-04 19:00:00,19,5,1,1,0,5.222312791073495,1,2.5013536496374864,0.0,0.19713191740916147,High,0.25745218500762923,0.28411875924382973,2.332729896087979,3.05147543090699
2025-01-04 20:00:00,20,5,1,1,0,7.111015822217048,1,2.2935383810449514,0.0,0.2502077600428913,High,0.19713191740916147,0.2843153997933413,2.5013536496374864,2.5902643106562366
2025-01-04 21:00:00,21,5,1,1,0,4.187526382344025,1,2.1048011195472074,0.0,0.22758027908164855,High,0.2502077600428913,0.25862235924964533,2.2935383810449514,2.6439375632115607
2025-01-04 22:00:00,22,5,1,1,0,-0.5444657059183058,1,2.3566092109908277,0.0,0.15277310317132053,Medium,0.22758027908164855,0.1526480926161737,2.1048011195472074,1.9210208930519501
2025-01-04 23:00:00,23,5,1,1,0,2.2142698322214303,1,1.5484618019846943,0.0,0.14971126147264574,Medium,0.15277310317132053,0.1880351545464891,2.3566092109908277,1.6948588542681617
2025-01-05 00:00:00,0,6,1,1,0,2.9955836760352086,1,1.555914163603446,0.0,0.12085234563668798,Low,0.14971126147264574,0.09348071995336014,1.5484618019846943,1.613558926733246
2025-01-05 01:00:00,1,6,1,1,0,1.9230678101396261,1,1.3625716554667608,0.0,0.09683676066485561,Low,0.12085234563668798,0.07979314419981114,1.555914163603446,2.069020507426045
2025-01-05 02:00:00,2,6,1,1,0,-1.2167481150682735,1,1.7248113908618024,0.0,0.1334520391963826,Medium,0.09683676066485561,0.10566765704361554,1.3625716554667608,1.4786140437655007
2025-01-05 03:00:00,3,6,1,1,0,-2.4766761155440187,1,2.0840532871214195,0.0,0.10795123394886616,Low,0.1334520391963826,0.09278638704199715,1.7248113908618024,1.8508036214204873
2025-01-05 04:00:00,4,6,1,1,0,0.05489432312286502,1,2.063180193696545,0.0,0.08949750090908785,Low,0.10795123394886616,0.08463205582687418,2.0840532871214195,2.2896711552113107
2025-01-05 05:00:00,5,6,1,1,0,8.00940397025051,1,1.5360293229388369,0.0,0.09825288596409622,Low,0.08949750090908785,0.11701258028605695,2.063180193696545,2.3464500163930895
2025-01-05 06:00:00,6,6,1,1,0,-0.5530302731859593,1,2.7427402046115144,0.0,0.17575111976444302,High,0.09825288596409622,0.1449983341253946,1.5360293229388369,1.96997857408788
2025-01-05 07:00:00,7,6,1,1,0,2.057402205521587,1,2.5680058948831777,0.5634454202683016,0.1784052052596402,High,0.17575111976444302,0.1536908936896531,2.7427402046115144,2.3114537328565867
2025-01-05 08:00:00,8,6,1,1,0,5.821051403473227,1,2.2106354109778494,0.9423285794988435,0.3089915580022415,High,0.1784052052596402,0.1608230809733544,2.5680058948831777,1.8868139652619975
2025-01-05 09:00:00,9,6,1,1,0,6.08201235433327,1,1.6831144375631997,1.6135515073407174,0.12609209490049011,Low,0.3089915580022415,0.1146969398954032,2.2106354109778494,1.9038828123913725
2025-01-05 10:00:00,10,6,1,1,0,7.136557832545896,1,1.2944384412658978,2.1854324097161473,0.13745463946679837,Medium,0.12609209490049011,0.17478733699747562,1.6831144375631997,1.3627575046382328
2025-01-05 11:00:00,11,6,1,1,0,12.621943525942786,1,0.8044004463212148,1.9107921629980134,0.17812644797594715,High,0.13745463946679837,0.6276814230178877,1.2944384412658978,1.3686287417697014
2025-01-05 12:00:00,12,6,1,1,0,7.660574758854274,1,0.8910390001548003,2.587906804741536,0.17515072541232202,High,0.17812644797594715,0.17561332513344158,0.8044004463212148,0.7872182710762022
2025-01-05 13:00:00,13,6,1,1,0,9.838035660043186,1,0.8722762882601878,1.8143738954920792,0.5446576668331119,High,0.17515072541232202,0.07814506337986259,0.8910390001548003,0.6100767146122261
2025-01-05 14:00:00,14,6,1,1,0,10.440782507613626,1,0.9463537219993368,1.4449684507881075,0.17270872667971124,High,0.5446576668331119,0.15450876721531218,0.8722762882601878,0.6062230411908718
2025-01-05 15:00:00,15,6,1,1,0,8.257123385302384,1,0.9843531345136,1.6437137872252854,0.5900145844125363,High,0.17270872667971124,0.11283147283776754,0.9463537219993368,1.129647586537769
2025-01-05 16:00:00,16,6,1,1,0,6.485789165316596,1,1.3476345606639542,0.8633390069205976,0.1611948535163508,Medium,0.5900145844125363,0.17387424367064233,0.9843531345136,1.0119183799561682
2025-01-05 17:00:00,17,6,1,1,0,9.11113683844585,1,1.714031643264329,0.7533516650111891,0.27178185800658006,High,0.1611948535163508,0.27394664934324847,1.3476345606639542,1.6413252456642349
2025-01-05 18:00:00,18,6,1,1,0,11.16430077576585,1,2.200040202434959,1.837795050017627e-16,0.2586403362813455,High,0.27178185800658006,0.25745218500762923,1.714031643264329,2.332729896087979
2025-01-05 19:00:00,19,6,1,1,0,7.14022863975569,1,2.3330471110310294,0.0,0.27112487840457017,High,0.2586403362813455,0.19713191740916147,2.200040202434959,2.5013536496374864
2025-01-05 20:00:00,20,6,1,1,0,5.2171127979713585,1,2.314603896223431,0.0,0.24030723572528545,High,0.27112487840457017,0.2502077600428913,2.3330471110310294,2.2935383810449514
2025-01-05 21:00:00,21,6,1,1,0,3.9083332700963895,1,2.109763907700979,0.0,0.23265329585533046,High,0.24030723572528545,0.22758027908164855,2.314603896223431,2.1048011195472074
2025-01-05 22:00:00,22,6,1,1,0,2.0201321523731655,1,2.130636339223371,0.0,0.13681490788157105,Medium,0.23265329585533046,0.15277310317132053,2.109763907700979,2.3566092109908277
2025-01-05 23:00:00,23,6,1,1,0,3.8683983583573047,1,1.5658842941034066,0.0,0.1444918350554925,Medium,0.13681490788157105,0.14971126147264574,2.130636339223371,1.5484618019846943
2025-01-06 00:00:00,0,0,1,0,0,-0.28779262839956576,1,1.5974909853323298,0.0,0.11631145719229453,Low,0.1444918350554925,0.12085234563668798,1.5658842941034066,1.555914163603446
2025-01-06 01:00:00,1,0,1,0,0,-2.4899811621761114,1,1.8233874489147104,0.0,0.13298038066658935,Medium,0.11631145719229453,0.09683676066485561,1.5974909853323298,1.3625716554667608
2025-01-06 02:00:00,2,0,1,0,0,-3.1100889131227363,1,2.1098726989446632,0.0,0.08789694088776491,Low,0.13298038066658935,0.1334520391963826,1.8233874489147104,1.7248113908618024
2025-01-06 03:00:00,3,0,1,0,0,0.381607835149126,1,1.77415874556153,0.0,0.15056669729660002,Medium,0.08789694088776491,0.10795123394886616,2.1098726989446632,2.0840532871214195
2025-01-06 04:00:00,4,0,1,0,0,2.844476845544765,1,1.7628630467377275,0.0,0.3059614294571274,High,0.15056669729660002,0.08949750090908785,1.77415874556153,2.063180193696545
2025-01-06 05:00:00,5,0,1,0,0,1.9926555354174962,1,2.0075503795559313,0.0,0.1003902295367847,Low,0.3059614294571274,0.09825288596409622,1.7628630467377275,1.5360293229388369
2025-01-06 06:00:00,6,0,1,0,0,1.918481367565069,1,2.2178283689049323,0.0,0.1557308003375412,Medium,0.1003902295367847,0.17575111976444302,2.0075503795559313,2.7427402046115144
2025-01-06 07:00:00,7,0,1,0,0,4.676006305717709,1,2.4166542718845214,0.6682350347770457,0.1373805060586444,Medium,0.1557308003375412,0.1784052052596402,2.2178283689049323,2.5680058948831777
2025-01-06 08:00:00,8,0,1,0,0,5.4256436258956064,0,1.2876348616356534,1.0843437382710046,0.1399974487919722,Medium,0.1373805060586444,0.3089915580022415,2.4166542718845214,2.2106354109778494
2025-01-06 09:00:00,9,0,1,0,0,7.99969511092749,0,0.8202936405094013,2.119724057581939,0.14391479038221314,Medium,0.1399974487919722,0.12609209490049011,1.2876348616356534,1.6831144375631997
2025-01-06 10:00:00,10,0,1,0,0,10.206226712979902,0,0.5256682411249461,2.093268730650564,0.12650971251153068,Low,0.14391479038221314,0.13745463946679837,0.8202936405094013,1.2944384412658978
2025-01-06 11:00:00,11,0,1,0,0,6.679972586893102,0,0.59867638566014,1.5998478831799088,0.1336063090539409,Medium,0.12650971251153068,0.17812644797594715,0.5256682411249461,0.8044004463212148
2025-01-06 12:00:00,12,0,1,0,0,4.7041528297417505,0,0.9061456444052394,2.129281783727999,0.1484549449967831,Medium,0.1336063090539409,0.17515072541232202,0.59867638566014,0.8910390001548003
2025-01-06 13:00:00,13,0,1,0,0,9.179774472310795,0,0.39207997557251667,1.544948585549642,0.14187021946447384,Medium,0.1484549449967831,0.5446576668331119,0.9061456444052394,0.8722762882601878
2025-01-06 14:00:00,14,0,1,0,0,8.014536003626212,0,0.6493992501099805,1.6701156598493574,0.13702857410390176,Medium,0.14187021946447384,0.17270872667971124,0.39207997557251667,0.9463537219993368
2025-01-06 15:00:00,15,0,1,0,0,11.546764442700718,0,0.9995298926331242,1.4248026224133117,0.1705038912620393,High,0.13702857410390176,0.5900145844125363,0.6493992501099805,0.9843531345136
2025-01-06 16:00:00,16,0,1,0,0,7.93467836633435,0,0.7726085561487366,1.3898824562547019,0.11497840198020384,Low,0.1705038912620393,0.1611948535163508,0.9995298926331242,1.3476345606639542
2025-01-06 17:00:00,17,0,1,0,0,4.837195566911206,0,1.4880422432615559,0.7135592454089319,0.2617032989306201,High,0.11497840198020384,0.27178185800658006,0.7726085561487366,1.714031643264329
2025-01-06 18:00:00,18,0,1,0,0,6.404816040490997,1,2.1897103575379115,1.8582004674106007e-16,0.2530196874071913,High,0.2617032989306201,0.2586403362813455,1.4880422432615559,2.200040202434959
2025-01-06 19:00:00,19,0,1,0,0,3.3633655127012605,1,2.9646204423809372,0.0,0.25566598379211436,High,0.2530196874071913,0.27112487840457017,2.1897103575379115,2.3330471110310294
2025-01-06 20:00:00,20,0,1,0,0,8.233534376128055,1,2.0272068239138576,0.0,0.22544430975356353,High,0.25566598379211436,0.24030723572528545,2.9646204423809372,2.314603896223431
2025-01-06 21:00:00,21,0,1,0,0,4.702407621489889,1,2.2648825041895506,0.0,0.23889801844190514,High,0.22544430975356353,0.23265329585533046,2.0272068239138576,2.109763907700979
2025-01-06 22:00:00,22,0,1,0,0,3.8483351561337833,1,1.7980370098656357,0.0,0.1578348819784067,Medium,0.23889801844190514,0.13681490788157105,2.2648825041895506,2.130636339223371
2025-01-06 23:00:00,23,0,1,0,0,2.589738101983335,1,1.6109173015554796,0.0,0.1391861958811878,Medium,0.1578348819784067,0.1444918350554925,1.7980370098656357,1.5658842941034066
